 ident,name,latitude_deg,longitude_deg
EDMI,Illertissen Airfield,48.235,10.1377
EDMJ,Flugplatz Jesenwang,48.174168,11.125
EDMK,Kempten-Durach Airport,47.69194412,10.33805561
EDML,Landshut Airport,48.51166534,12.03333282
EDMN,Mindelheim-Mattsies Airfield,48.106945,10.525
EDMO,Oberpfaffenhofen Airport,48.081402,11.2831
EDMP,Vilsbiburg Airport,48.42610931,12.34527779
EDMQ,Donauwörth-Genderkingen Airport,48.70277786,10.85111141
EDMS,Straubing Airport,48.90083313,12.51666737
EDMT,Tannheim Airfield,48.009998,10.098611
EDMU,Gundelfingen Airport,48.56944275,10.35888863
EDMV,Vilshofen Airport,48.63499832,13.19555569
EDMW,Deggendorf Airport,48.83027649,12.87972164
EDMX,Oberschleissheim Heliport,48.23795,11.565419
EDMY,Mühldorf Airport,48.27944565,12.50055599
EDNA,Ampfing-Waldkraiburg Airport,48.26361084,12.41166687
EDNB,Arnbruck Airport,49.12472153,12.98555565
EDNC,Beilngries Airport,49.02138901,11.48472214
EDND,Dinkelsbühl-Sinbronn Airport,49.06499863,10.40111065
EDNE,Erbach Airport,48.34222031,9.916110992
EDNF,Elsenthal Grafe Airport,48.822498,13.3675
EDNG,Giengen/Brenz Airport,48.63416672,10.2163887
EDNH,Bad Wörishofen-Nord Airport,48.016388,10.616111
EDNI,Berching Airport,49.1305542,11.44305611
EDNJ,Neuburg-Egweil Airport,48.78194427,11.21527767
EDNK,Kirchdorf/Inn Airport,48.23833466,12.9766674
EDNL,Leutkirch-Unterzeil Airport,47.85889053,10.01416683
EDNM,Nittenau-Bruck Airport,49.22249985,12.2966671
EDNO,Nördlingen Airport,48.87055588,10.50500011
EDNP,Pfarrkirchen Airport,48.42027664,12.86472225
EDNQ,Bopfingen Airport,48.84805679,10.33388901
EDNR,Regensburg-Oberhub Airport,49.14194489,12.08194447
EDNS,Schwabmünchen Airport,48.1791687,10.70277786
EDNT,Treuchtlingen-Bubenheim Airport,48.99611282,10.88416672
EDNU,Thannhausen Airport,48.29000092,10.44194412
EDNV,Vogtareuth Airport,47.94610977,12.2047224
EDNW,Weißenhorn Airport,48.28944397,10.14027786
EDNX,Oberschleißheim Airfield,48.239445,11.561389
EDNY,Friedrichshafen Airport,47.67129898,9.511489868
EDNZ,Zell-Haidberg Airport,50.13694382,11.79444408
EDOA,Auerbach Airport,50.49888992,12.37777805
EDOB,Bad Berka Airport,50.90444565,11.26027775
EDOC,Gardelegen Airport,52.52722168,11.35138893
EDOD,Reinsdorf Airport,51.90083313,13.1944437
EDOE,Böhlen Airport,51.21389008,12.36361122
EDOF,Bad Frankenhausen Airport,51.37250137,11.14138889
EDOG,Torgau-Beilrode Airport,51.570907,13.051641
EDOH,Langhennersdorf Airport,50.94833374,13.26166725
EDOI,Bienenfarm Airport,52.661667,12.745833
EDOJ,Lüsse Airport,52.14110947,12.66472244
EDOK,Rudolstadt-Groschwitz Airport,50.73277664,11.23611069
EDOL,Oschersleben Glider Field,52.038055,11.205556
EDOM,Klein Mühlingen Airport,51.94749832,11.76972198
EDON,Neuhardenberg Airport,52.61305618,14.24277782
EDOP,Schwerin Parchim Airport,53.426998,11.7834
EDOQ,Oschatz Airport,51.29666519,13.0783329
EDOR,Stölln-Rhinow Airport,52.74083328,12.39000034
EDOS,Pennewitz Airport,50.66944504,11.05055618
EDOT,Greiz-Obergrochlitz Airport,50.64444351,12.17638874
EDOU,Weimar-Umpferstedt Airport,50.96472168,11.40027809
EDOV,Stendal-Borstel Airport,52.62888718,11.81861115
EDOW,Waren-Vielist Airport,53.56833267,12.65277767
EDOX,Renneritz Airport,51.5941658,12.23722172
EDOY,Ahrensfelde Heliport,52.601,13.576
EDOZ,Schönebeck-Zackmünde Airport,51.99666595,11.79083347
EDPA,Aalen-Heidenheim/Elchingen Airport,48.77777863,10.26472187
EDPB,Bad Ditzenbach Airport,48.56277847,9.728889465
EDPC,Bad Endorf/Jolling Airport,47.92689896,12.28719997
EDPD,Dingolfing Airport,48.65694427,12.50055599
EDPE,Eichstätt Airport,48.8769455,11.18222237
EDPF,Schwandorf Airport,49.33972168,12.18805599
EDPG,Griesau Airport,48.95388794,12.42138863
EDPH,Schwabach-Heidenberg Airport,49.26861191,11.00972176
EDPI,Moosburg auf der Kippe,48.45833333,11.94444444
EDPJ,Laichingen Airport,48.49694443,9.640277863
EDPK,Schönberg Airport,48.04777908,12.50055599
EDPM,Donzdorf Airport,48.67805481,9.843610764
EDPO,Neumarkt/Obf. Airport,49.28555679,11.44305611
EDPQ,Schmidgaden Airport,49.42944336,12.09805584
EDPR,Donauwörth Heliport,48.7075,10.769444
EDPS,Sonnen Airport,48.6827774,13.69472218
EDPT,Gerstetten Airport,48.6202774,10.0583334
EDPU,Bartholomä-Amalienhof Airport,48.746666,10.005
EDPW,Thalmässing-Waizenhofen Airport,49.06416702,11.20916653
EDPY,Ellwangen Airport,48.96110916,10.23638916
EDQA,Airport Bamberg-Breitenau,49.920403,10.914233
EDQB,Bad Windsheim Airport,49.50999832,10.36638927
EDQC,Coburg-Brandensteinsebene Airport,50.262501,10.995556
EDQD,Bayreuth Airport,49.985001,11.64
EDQE,Burg Feuerstein Airport,49.79416656,11.13361073
EDQF,Ansbach-Petersdorf Airport,49.361111,10.669444
EDQG,Giebelstadt Airport,49.64805603,9.966388702
EDQH,Herzogenaurach Airport,49.58250046,10.87805557
EDQI,Lauf-Lillinghof Airport,49.60527802,11.28388882
EDQK,Kulmbach Airport,50.13499832,11.45972157
EDQL,Lichtenfels Airport,50.14860916,11.04805565
EDQM,Hof-Plauen Airport,50.28861237,11.85638905
EDQN,Neustadt/Aisch Airport,49.58750153,10.57750034
EDQO,Ottengrüner Heide Airport,50.22583389,11.73166656
EDQP,Rosenthal-Field Plössen Airport,49.86333466,11.7877779
EDQR,Ebern-Sendelbach Airport,50.03944397,10.82277775
EDQS,Suhl-Goldlauter Airport,50.63194275,10.72749996
EDQT,Haßfurt-Schweinfurt Airport,50.01805496,10.52944374
EDQW,Weiden in der Oberpfalz Airport,49.67890167,12.11639977
EDQX,Hetzleser Berg Airport,49.64222336,11.16222191
EDQY,Coburg-Steinrücken Airport,50.230556,10.995833
EDQZ,Pegnitz-Zipser Berg Airport,49.76222229,11.57472229
EDRA,Bad Neuenahr-Ahrweiler Airfield,50.557777,7.136389
EDRB,Bitburg Airport,49.945278,6.565
EDRD,Neumagen-Dhron Airport,49.84305573,6.916110992
EDRF,Bad Dürkheim Airport,49.47305679,8.196389198
EDRG,Idar-Oberstein/Göttschied Airfield,49.732224,7.336111
EDRH,Hoppstädten-Weiersbach Airport,49.61055756,7.186666965
EDRI,Linkenheim Airport,49.14166641,8.394721985
EDRJ,Saarlouis-Düren Airport,49.3125,6.674444199
EDRK,Koblenz-Winningen Airfield,50.325558,7.528611
EDRL,Lachen-Speyerdorf Airport,49.33083344,8.209721565
EDRM,Traben-Trarbach/Mont Royal Airfield,49.967777,7.111944
EDRN,Nannhausen Airport,49.97027969,7.479166985
EDRO,Schweighofen Airport,49.0316658,7.989999771
EDRP,Pirmasens Airport,49.26444244,7.488333225
EDRS,Bad Sobernheim-Domberg Airport,49.79083252,7.666110992
EDRT,Trier-Föhren Airport,49.863888,6.7875
EDRV,Wershofen/Eifel Airfield,50.451389,6.783333
EDRW,Dierdorf-Wienau Airport,50.56611252,7.653333187
EDRX,Neunkirchen-Bexbach Airport,49.34,7.253333333
EDRY,Speyer Airfield,49.304722,8.451389
EDRZ,Zweibrücken Airport,49.2094,7.40056
EDSA,Albstadt-Degerfeld Airport,48.24972153,9.0625
EDSB,Karlsruhe Baden-Baden Airport,48.77939987,8.080499649
EDSD,Leipheim Air Base,48.439999,10.2356
EDSE,Göppingen-Bezgenriet Airport,48.65861111,9.624166667
EDSG,Grabenstetten Airport,48.53610992,9.436944008
EDSH,Backnang-Heiningen Airport,48.91972351,9.455278397
EDSI,Binningen Airport,47.79916763,8.720000267
EDSK,Kehl-Sundheim Airfield,48.561111,7.843333
EDSL,Blumberg Airport,47.8441658,8.56499958
EDSN,Neuhausen ob Eck Airport,47.9766655,8.903888702
EDSO,Gruibingen-Nortel Airfield,48.6212,9.6557
EDSP,Poltringen Airport,48.546667,8.944722
EDSR,Radolfzell-Stahringen Airport,47.80444444,8.980555556
EDST,Flugplatz Hahnweide,48.631944,9.430556
EDSW,Altdorf-Wallburg Airport,48.27000046,7.841944218
EDSZ,Rottweil-Zepfenhahn Airport,48.18638992,8.721111298
EDTB,Baden-Oos Airport,48.7919426,8.185832977
EDTC,Bruchsal Airport,49.13499832,8.563611031
EDTD,Donaueschingen-Villingen Airport,47.97333145,8.522221565
EDTF,Freiburg i. Br. Airport,48.02277756,7.832499981
EDTG,Bremgarten Airport,47.90277863,7.617777824
EDTH,Heubach Airport,48.80277634,9.92749977
EDTK,Karlsruhe-Forchheim Airport,48.9843,8.3355
EDTL,Lahr Airport,48.36930084,7.827720165
EDTM,Mengen-Hohentengen Airport,48.05389023,9.372777939
EDTN,Nabern/Teck Airport,48.61277771,9.477222443
EDTO,Offenburg Airport,48.45000076,7.924722195
EDTP,Pfullendorf Airport,47.90888977,9.250555992
EDTQ,Pattonville Airport,48.864166,9.224722
EDTR,Herten-Rheinfelden Airport,47.56027985,7.748332977
EDTS,Schwenningen am Neckar Airport,48.06583405,8.571389198
EDTU,Saulgau Airport,48.02944565,9.507222176
EDTW,Winzeln-Schramberg Airport,48.27916718,8.428333282
EDTX,Schwäbisch Hall-Weckrieden Airfield,49.124443,9.781111
EDTY,Adolf Würth Airport,49.11833191,9.783888817
EDTZ,Flugplatz Konstanz,47.681946,9.137222
EDUA,Stechow-Ferchesar Airport,52.65055466,12.48777771
EDUB,Brandenburg-Briest Airport,52.43861,12.458333
EDUC,Briesen Brand Airport,52.036381,13.733482
EDUF,Falkenberg-Lönnewitz Airport,51.54777908,13.22805595
EDUO,Oberrissdorf Airport,51.54249954,11.59583282
EDUS,Finsterwalde/Schacksdorf Airport,51.607498,13.743611
EDUT,Templin/Groß Dölln Airport,53.02880096,13.51620007
EDUW,Tutow Airport,53.92194366,13.21888924
EDUY,Welzow-Sedlitzer See Airport,51.557777,14.105
EDUZ,Zerbst Airport,52.000832,12.148611
EDVA,Bad Gandersheim Airport,51.85416794,10.02555561
EDVC,Celle-Arloh Airport,52.68722153,10.11138916
EDVE,Braunschweig-Wolfsburg Airport,52.319199,10.5561
EDVF,Blomberg-Borkhausen Airport,51.91722107,9.111666679
EDVG,Flugplatz Mengeringhausen,51.376387,8.981111
EDVH,Hodenhagen Airport,52.761865,9.61056
EDVI,Höxter-Holzminden Airport,51.80666733,9.378333092
EDVJ,Salzgitter-Schäferstuhl Airport,52.03027725,10.36444378
EDVK,Kassel-Calden Airport,51.417273,9.384967
EDVL,Hölleberg Airport,51.61083221,9.397500038
EDVM,Hildesheim Airport,52.18138885,9.946389198
EDVN,Northeim Airport,51.70639038,10.03972244
EDVP,Peine-Eddesse Airport,52.40250015,10.22888947
EDVR,Rinteln Airport,52.17527771,9.053333282
EDVS,Salzgitter-Drütte Airport,52.15444565,10.42666721
EDVT,Ithwiesen Airfield,51.952,9.662
EDVU,Uelzen Airport,52.98389053,10.46500015
EDVW,Hameln-Pyrmont Airport,51.96666718,9.291666985
EDVX,Gifhorn Federal Police Heliport,52.495184,10.510287
EDVY,Porta Westfalica Airport,52.22083282,8.859167099
EDVZ,Fuldatal Federal Police Heliport,51.359576,9.5028
EDWA,Bordelum Airfield,54.627499,8.930278
EDWB,Bremerhaven Airport,53.506943,8.572778
EDWC,Damme Airfield,52.487499,8.185556
EDWD,Lemwerder Airport,53.144699,8.62444
EDWE,Emden Airport,53.391109,7.2275
EDWF,Leer-Papenburg Airport,53.27194214,7.44166708
EDWG,Wangerooge Airport,53.78277969,7.913888931
EDWH,Oldenburg-Hatten Airfield,53.06889,8.313611
EDWI,Wilhelmshaven-Mariensiel Airport,53.50222015,8.052222252
EDWJ,Juist Airport,53.68111038,7.055832863
EDWK,Karlshöfen Airport,53.33277893,9.02833271
EDWL,Langeoog Airport,53.74250031,7.497777939
EDWM,Weser-Wümme Airport,53.05389023,9.208610535
EDWN,Nordhorn-Lingen Airport,52.4575,7.182222
EDWO,Osnabrück-Atterheide Airport,52.286388,7.969722
EDWP,Wiefelstede/Conneforde Airport,53.32138824,8.073332787
EDWQ,Ganderkesee Atlas Airfield,53.03611,8.505556
EDWR,Borkum Airport,53.59639,6.709167
EDWS,Norden-Norddeich Airport,53.63305664,7.190278053
EDWU,Varrelbusch Airport,52.908333,8.040556
EDWV,Verden-Scharnhorst Airfield,52.965279,9.282778
EDWX,Westerstede-Felde Airport,53.28861237,7.93055582
EDWY,Norderney Airport,53.70694351,7.230000019
EDWZ,Baltrum Airport,53.72472382,7.373332977
EDXA,Achmer Airport,52.37722015,7.913332939
EDXB,Heide-Büsum Airport,54.15333176,8.901666641
EDXC,Schleswig-Kropp Airport,54.42527771,9.541666985
EDXD,Bohmte-Bad Essen Airport,52.35139084,8.328332901
EDXE,Rheine-Eschendorf Airport,52.276389,7.492778
EDXF,Flensburg-Schäferhaus Airport,54.7733345,9.378889084
EDXG,Melle-Grönegau Airport,52.20083237,8.380556107
EDXH,Helgoland-Düne Airport,54.18527985,7.915832996
EDXI,Nienburg-Holzbalge Airport,52.70972061,9.162500381
EDXJ,Husum-Schwesing Airport,54.50999832,9.138333321
EDXK,Leck Airport,54.79000092,8.961388588
EDXL,Barßel Airport,53.16444397,7.793889046
EDXM,St. Michaelisdonn Airport,53.97805786,9.144721985
EDXN,Nordholz-Spieka Airfield,53.767223,8.643611
EDXO,St. Peter-Ording Airport,54.30888748,8.686944008
EDXP,Harle Airport,53.70666885,7.820278168
EDXQ,Rotenburg (Wümme) Airport,53.12833405,9.348610878
EDXR,Rendsburg-Schachtholm Airport,54.22000122,9.599444389
EDXS,Seedorf Airport,53.33555603,9.259444237
EDXT,Sierksdorf/Hof Altona Airport,54.06777954,10.7430563
EDXU,Hüttenbusch Airport,53.28666687,8.947221756
EDXW,Westerland Sylt Airport,54.91320038,8.340470314
EDXY,Wyk auf Föhr Airport,54.68444443,8.52833271
EDXZ,Kührstedt-Bederkesa Airport,53.5680542,8.78944397
EE-0001,Aste Air Base,58.36500168,22.44499969
EE-0002,Haapsalu Air Base,58.911098,23.488899
EE-0003,Nässuma Airstrip,58.28359985,22.81780052
EE-0004,Jägala Highway Strip,59.39777778,25.29055556
EE-0005,Roomassaare Seaplane Base,58.2133333,22.51
EE-0006,Piirissaar Airfield,58.378889,27.523333
EE-0007,Kagul Air Base,58.3121457,22.2644062
EE-1612,Vohma Air Base,58.66220093,25.58670044
EE-4931,Tõrva Air Base,58.18999863,25.94829941
EE-7685,Valga Air Base,57.81330109,26.07670021
EE-9278,Kunda Air Base,59.5367012,26.31170082
EECL,Tallinn Linnahall Heliport,59.44861984,24.75322723
EEEI,Ämari Air Base,59.26029968,24.20849991
EEHA,Humala Aerodrome,59.3579,24.3795
EEJI,Jõhvi Airfield,59.329167,27.397222
EEKA,Kärdla Airport,58.99079895,22.83069992
EEKE,Kuressaare Airport,58.22990036,22.5095005
EEKI,lennuväli,58.115556,25.552778
EEKU,Kihnu Airfield,58.14830017,24.00250053
EELM,Lennundusmuuseum,58.290658,26.767748
EELU,Lyckholm Airport,59.02211,23.57808
EENA,Narva Estonia Airport,59.3885994,28.11359978
EENI,Nurmsi Airport,58.86500168,25.72999954
EEPU,Pärnu Airport,58.41899872,24.4727993
EERA,Rapla Airfield,58.9864006,24.72439957
EERD,Riidaja,58.0852778,25.8988889
EERE,Rakvere Airport,59.364799,26.359136
EERI,Ridali Airfield,57.93999863,26.97900009
EERU,Ruhnu Airfield,57.78390121,23.26609993
EESE,Salme Heliport,58.1319444,22.2583333
EETA,Tapa Air Base,59.240799,25.9622
EETN,Lennart Meri Tallinn Airport,59.41329956,24.83279991
EETR,Raadi Airfield,58.40470123,26.77610016
EETU,Tartu Airport,58.30749893,26.69039917
EEVI,Viljandi Airfield,58.34999847,25.49309921
EEVO,Vormsi Airfield,58.9851604,23.2513723
EEVU,Varstu Airport,57.63288,26.671085
EFAA,Aavahelukka Airport,67.60359955,23.97170067
EFAH,Ahmosuo Airport,64.89530182,25.75219917
EFAL,Alavus Airport,62.55469894,23.57329941
EFDD,.,0,0
EFEJ,Jorvin Hospital Heliport,60.22083282,24.68638992
EFEK,Kilpisjärvi Heliport,69.00222015,20.89638901
EFET,Enontekio Airport,68.36260223,23.42429924
EFEU,Eura Airport,61.11610031,22.20140076
EFFO,Forssa Airport,60.803683,23.650802
EFG,Efogi Airport,-9.153805556,147.6598056
EFGE,Genböle Airport,60.0868988,22.52190018
EFHA,Halli Airport,61.856039,24.786686
EFHE,Hernesaari Heliport,60.14777756,24.9244442
EFHF,Helsinki Malmi Airport,60.25460052,25.0428009
EFHH,Kanta-Hämeen Central Hospital Heliport,60.99111176,24.41527748
EFHI,Haapamaki Airport,62.255204,24.349478
EFHJ,Haapajärvi Airport,63.7122,25.395
EFHK,Helsinki Vantaa Airport,60.31719971,24.9633007
EFHL,Hailuoto Airport,64.96690369,24.70439911
EFHM,Hameenkyro Airport,61.68970108,23.07369995
EFHN,Hanko Airport,59.84889984,23.08359909
EFHO,Oulun University Hospital Heliport,65.0036087,25.52027893
EFHP,Haapavesi Airport,64.11309814,25.50419998
EFHS,Seinäjoen Central Hospital Heliport,62.76991871,22.82240152
EFHV,Hyvinkää Airfield,60.65439987,24.8810997
EFHY,Meilahti Hospital Helipad,60.188909,24.907276
EFII,Iisalmi Airport,63.63190079,27.12220001
EFIK,Kiikala Airport,60.46250153,23.65250015
EFIM,Immola Airport,61.24919891,28.90369987
EFIT,Kitee Airport,62.1661,30.073601
EFIV,Ivalo Airport,68.6072998,27.40530014
EFJE,North Karelia Central Hospital Heliport,62.590832,29.777779
EFJM,Jämijärvi Airport,61.77859879,22.71610069
EFJO,Joensuu Airport,62.66289902,29.60750008
EFJP,Jakalapaa Airport,68.71140289,25.75279999
EFJV,Central Finland Central Hospital Heliport,62.230361,25.71154
EFJY,Jyvaskyla Airport,62.3995018,25.67830086
EFKA,Kauhava Airport,63.127102,23.051399
EFKE,Kemi-Tornio Airport,65.77870178,24.58209991
EFKG,Kumlinge Airport,60.24689865,20.80470085
EFKH,Kuhmo Airport,64.11250305,29.43860054
EFKI,Kajaani Airport,64.28549957,27.69239998
EFKJ,Kauhajoki Airport,62.46250153,22.39310074
EFKK,Kokkola-Pietarsaari Airport,63.72119904,23.14310074
EFKM,Kemijarvi Airport,66.712898,27.156799
EFKN,Kannus Airport,63.92060089,24.08670044
EFKO,Kalajoki Airport,64.22859955,23.82640076
EFKR,Kärsämäki Airport,63.98920059,25.74360085
EFKS,Kuusamo Airport,65.98760223,29.23940086
EFKT,Kittilä Airport,67.7009964,24.84679985
EFKU,Kuopio Airport,63.00709915,27.79780006
EFKV,Kivijärvi Airport,63.12530136,25.12420082
EFKY,Kymi Airport,60.57139969,26.89609909
EFLA,Lahti Vesivehmaa Airport,61.144199,25.693501
EFLL,Lapinlahti Airport,63.3993988,27.47890091
EFLN,Lieksa Nurmes Airport,63.51190186,29.62919998
EFLP,Lappeenranta Airport,61.044601,28.144743
EFLR,Lapland Central Hospital Heliport,66.491914,25.778312
EFMA,Mariehamn Airport,60.12220001,19.89819908
EFME,Menkijarvi Airport,62.94670105,23.51889992
EFMI,Mikkeli Airport,61.6866,27.201799
EFML,Ii Airfield,65.30114387,25.41622639
EFMN,Mäntsälä Airport,60.57249832,25.50889969
EFMP,Martiniiskonpalo Airport,68.66030121,25.70289993
EFNS,Savikko Airport,60.52000046,24.83169937
EFNU,Nummela Airport,60.33390045,24.29640007
EFOP,Oripää Airport,60.87639999,22.74469948
EFOU,Oulu Airport,64.93009949,25.35460091
EFPA,Pokka Airport,68.15022278,25.82937241
EFPE,Peijaksen Hospital Heliport,60.33111191,25.06083298
EFPH,Pyhoselka Airport,62.46469879,30.0352993
EFPI,Piikajarvi Airport,61.24560165,22.19339943
EFPJ,Kuopion University Hospital Heliport,62.89749908,27.6483326
EFPK,Pieksämäki Airport,62.26470184,27.00279999
EFPL,Päijät-Hämeen Central Hospital Heliport,60.9917698,25.56945562
EFPN,Punkaharju Airport,61.72890091,29.39360046
EFPO,Pori Airport,61.46170044,21.79999924
EFPT,Tampere University Hospital Heliport,61.50638962,23.8125
EFPU,Pudasjärvi Airport,65.40219879,26.94689941
EFPY,Pyhäsalmi Airport,63.73189926,25.92630005
EFRA,Rautavaara Airport,63.42419815,28.12420082
EFRH,Raahe Pattijoki Airport,64.68810272,24.69580078
EFRN,Rantasalmi Airport,62.06549835,28.35650063
EFRO,Rovaniemi Airport,66.56479645,25.83040047
EFRU,Ranua Airport,65.97309875,26.36529922
EFRV,Kiuruvesi Airport,63.70560074,26.61639977
EFRY,Rayskala Airport,60.74470139,24.10779953
EFSA,Savonlinna Airport,61.94309998,28.94510078
EFSE,Selanpaa Airport,61.06240082,26.7989006
EFSI,Seinäjoki Airport,62.692101,22.8323
EFSJ,Sonkajarvi Jyrkk Airport,63.819401,27.7694
EFSO,Sodankyla Airport,67.39499664,26.61910057
EFSU,Suomussalmi Airport,64.82189941,28.71030045
EFTO,Torbacka Airport,60.07920074,24.17219925
EFTP,Tampere-Pirkkala Airport,61.41410065,23.60440063
EFTS,Teisko Airport,61.7733,24.027
EFTU,Turku Airport,60.51409912,22.26280022
EFTV,Turku University Central Hospital Heliport,60.45111084,22.29027748
EFUT,Utti Air Base,60.89640045,26.93840027
EFVA,Vaasa Airport,63.05070114,21.7621994
EFVI,Viitasaari Airport,63.12250137,25.81609917
EFVL,Vaala Airport,64.50189972,26.76000023
EFVP,Vampula Airport,61.03969955,22.5916996
EFVR,Varkaus Airport,62.17110062,27.86860085
EFVT,Sulkaharju Airport,63.39780045,24.03059959
EFVU,Vuotso Airport,68.08719635,27.12389946
EFWB,Wredeby Airport,60.66360092,26.74580002
EFYL,Ylivieska Airfield,64.0547222,24.7252778
EG-0001,Al Rahmaniyah,31.04330063,30.66451836
EG-0002,Az Zaqaziq,30.59470367,31.66493034
EG-0003,Bilbeis 2 Airfield,30.42060089,31.67889977
EG-0004,Bir Hasanah,30.19440079,33.41279984
EG-0005,Cairo,0,0
EG-0006,Fa'id Air Base,30.33,32.267799
EG-AUE,Abu Rudeis Airport,28.89900017,33.20249939
EG03,Badminton Airfield,51.54841668,-2.303180695
EG19,Fadmoor Airfield,54.30808631,-0.983104706
EG32,[Duplicate] Langar Airfield,52.890659,-0.901694
EG34,Ledbury Airport,52.0019,-2.47416
EG3L,Milfield Glider Field,55.591636,-2.087231
EG64,Rufforth West,53.94829,-1.185575
EG73,RNAS Fearn Air Base,57.757999,-3.943
EG74,Bruntingthorpe Airport,52.492972,-1.12509
EGAA,Belfast International Airport,54.65750122,-6.215829849
EGAB,St Angelo Airport,54.39889908,-7.651669979
EGAC,George Best Belfast City Airport,54.61809921,-5.872499943
EGAD,Newtownards Airport,54.58110046,-5.691939831
EGAE,City of Derry Airport,55.0428009,-7.161109924
EGAH,Halley Research Station,-75.5965,-26.26365
EGAL,Langford Lodge Air Base,54.62310028,-6.30000019
EGAR,Rothera Research Station,-67.5675,-68.12740278
EGAT,Sky-Blu Field Station,-74.849722,-71.566666
EGBB,Birmingham International Airport,52.45389938,-1.748029947
EGBC,Cheltenham Racecourse Heliport,51.925626,-2.054351
EGBD,Derby Airfield,52.85969925,-1.617499948
EGBE,Coventry Airport,52.36970139,-1.479719996
EGBF,Bedford Aerodrome,52.2325,-0.4455556
EGBG,Leicester Airport,52.60779953,-1.031939983
EGBJ,Gloucestershire Airport,51.89419937,-2.167220116
EGBK,Sywell Aerodrome,52.30530167,-0.793056011
EGBL,Long Marston Airfield,52.14030075,-1.75361001
EGBM,Tatenhill Airfield,52.81470108,-1.761109948
EGBN,Nottingham Airport,52.91999817,-1.079169989
EGBO,Wolverhampton Halfpenny Green Airport,52.51750183,-2.259439945
EGBP,Cotswold Airport,51.668095,-2.05694
EGBR,Breighton Airfield,53.8024,-0.915964
EGBS,Shobdon Aerodrome,52.24169922,-2.881109953
EGBT,Turweston Airport,52.04079819,-1.095559955
EGBV,Silverstone Heliport,52.07139969,-1.016669989
EGBW,Wellesbourne Mountford Airport,52.19219971,-1.614439964
EGCA,Coal Aston Airfield,53.304722,-1.430556
